[00:00:34] *** Joins: BlackIkeEagle (~BlackIkeE@archlinux/trusteduser/blackikeeagle)
[00:21:43] <vaio> hello, is there a way to find out which plugin is missing when `docker service scale` returns `no suitable node (missing plugin on 3 nodes)`
[00:22:28] *** Joins: DoofusCanadensis (~DoofusCan@node-1w7jr9yercvgex5z93pzd0psq.ipv6.telus.net)
[00:23:33] <vaio> i'm trying to run a swarm with nfs mounts; i installed the `docker-volume-netshare` plugin on all nodes, service is up and running, and the docker-compose file works fine when not running in swarm mode
[00:24:57] <vaio> what i can find on https://github.com/docker/swarmkit/issues/2392 isn't really helping; or i'm missing something..
[00:25:19] *** Joins: sgt_chuckles (~sgt_chuck@pool-71-190-209-205.nycmny.fios.verizon.net)
[00:25:35] *** Quits: Hackerpcs (~user@user/hackerpcs) (Quit: Hackerpcs)
[05:32:43] *** Quits: gearnode (~gearnode@2a01cb000ce2c100f22f74fffedefec1.ipv6.abo.wanadoo.fr) (Ping timeout: 250 seconds)
[05:32:52] *** Joins: vlm (~vlm@user/vlm)
[05:34:43] *** Quits: atrigent (~atrigent@c-73-69-68-26.hsd1.ma.comcast.net) (Ping timeout: 256 seconds)
[05:36:39] *** Joins: atrigent (~atrigent@c-73-69-68-26.hsd1.ma.comcast.net)
[05:38:07] *** Quits: tsal (~tsal@user/tsal) (Ping timeout: 256 seconds)
[05:43:54] *** Joins: tsal (~tsal@user/tsal)
[05:47:46] *** Quits: DrowningElysium (uid190788@user/drowningelysium) (Quit: Connection closed for inactivity)
[05:51:15] *** Quits: leitz (~LeamHall@072-182-158-027.res.spectrum.com) (Quit: nappy time)
[05:59:21] *** Joins: gearnode (~gearnode@2a01cb000ce2c100f22f74fffedefec1.ipv6.abo.wanadoo.fr)
[06:19:44] <rowbots> Hi! I am running docker-compose from cron with -f and it is not getting the right container name (random one). why would this be?
[06:21:35] *** Quits: dfee (~dfee@162-227-164-101.lightspeed.sntcca.sbcglobal.net) (Remote host closed the connection)
[06:28:13] *** Quits: zumba_addict (~zumba_add@c-71-194-58-34.hsd1.il.comcast.net) (Quit: Client closed)
[06:34:39] *** Joins: bouncy (~ben@user/benoit)
[06:36:20] *** Joins: mohabaks (~mohabaks@gateway/tor-sasl/mohabaks)
[06:39:45] *** Quits: millido (~millido@84.210.150.128) (Quit: ZNC 1.8.2 - https://znc.in)
[06:51:36] *** Joins: mihael (~mihael@180.190.181.71)
[06:53:20] *** Joins: millido (~millido@84.210.150.128)
[06:54:16] *** Quits: kenwoodfox (~quassel@user/kenwoodfox) (Ping timeout: 256 seconds)
[06:55:46] *** Joins: kenwoodfox (~quassel@user/kenwoodfox)
[06:57:04] *** Joins: jazzy (~jaziz@user/jaziz)
[07:04:48] *** Quits: ivii (~ivan@user/ivii) (Quit: Konversation terminated!)
[07:14:37] *** Quits: travaldo (~travaldo@159.203.88.148) (Quit: travaldo)
[07:21:41] *** Quits: mihael (~mihael@180.190.181.71) (Quit: Client closed)
[07:25:41] *** Quits: rvalue (~rvalue@user/rvalue) (Ping timeout: 250 seconds)
[07:40:59] *** Joins: rvalue (~rvalue@user/rvalue)
[07:46:09] *** Quits: trevors (~trevors@user/trevors) (Quit: trevors)
[07:48:57] *** Joins: tyson2 (~user@bras-base-toroon0624w-grc-17-50-101-91-98.dsl.bell.ca)
[07:49:22] *** Quits: beencubed (~beencubed@209.131.238.248) (Quit: Leaving)
[07:49:55] *** Joins: beencubed (~beencubed@209.131.238.248)
[07:53:11] *** Joins: mcpackey (~pm0001@p5dc1ccfe.dip0.t-ipconnect.de)
[08:00:33] *** Joins: Thete (~thete@user/thete)
[08:10:10] *** Quits: dtux (~dtux@c-98-207-149-218.hsd1.ca.comcast.net) (Quit: dtux)
[08:14:15] *** Quits: bloodninja (~bloodninj@user/bloodninja) (Read error: Connection reset by peer)
[08:17:30] *** Quits: DoofusCanadensis (~DoofusCan@2604:3d09:47c:f970:7089:d156:aa70:3a29) (Quit: So as you can see from this flowchSQUIRREL!!)
[08:29:27] *** Quits: imp (~imp@179-191-215-167.static.sumicity.net.br) (Quit: imp)
[08:35:25] *** Quits: notsponsible (~notsponsi@185.226.144.69) ()
[08:40:12] *** Joins: notsponsible (~notsponsi@185.226.144.69)
[08:49:57] *** Quits: lilgopher (~textual@2601:241:8000:38f0:e066:45e5:41b6:82b6) (Ping timeout: 240 seconds)
[08:52:43] *** Quits: tyson2 (~user@bras-base-toroon0624w-grc-17-50-101-91-98.dsl.bell.ca) (Remote host closed the connection)
[08:54:36] *** Quits: minimal (~minimal@user/minimal) (Quit: Leaving)
[08:56:27] *** Quits: artok (~azo@mobile-access-b04849-185.dhcp.inet.fi) (Ping timeout: 256 seconds)
[09:06:10] *** Joins: ss4 (~wootehfoo@user/wootehfoot)
[09:07:34] *** Joins: mihael (~mihael@180.190.164.152)
[09:08:35] *** Quits: wootehfoot (~wootehfoo@user/wootehfoot) (Ping timeout: 256 seconds)
[09:42:21] *** Quits: SirScott (~SirScott@c-67-176-100-163.hsd1.co.comcast.net) (Ping timeout: 256 seconds)
[09:43:36] *** Quits: rvalue (~rvalue@user/rvalue) (Read error: Connection reset by peer)
[09:43:50] *** Joins: rvalue (~rvalue@user/rvalue)
[09:46:32] *** Joins: maret (~maret@nat-88-212-37-89.antik.sk)
[09:56:02] *** Quits: mihael (~mihael@180.190.164.152) (Quit: Client closed)
[09:57:17] *** Joins: SirScott (~SirScott@c-67-176-100-163.hsd1.co.comcast.net)
[09:59:10] *** Quits: rvalue (~rvalue@user/rvalue) (Remote host closed the connection)
[09:59:18] *** Joins: zumba_addict (~zumba_add@2601:240:4500:8320:224:1dff:fec8:64f6)
[09:59:22] *** Joins: rvalue (~rvalue@user/rvalue)
[10:14:02] *** Joins: artok (~azo@mobile-access-b04849-185.dhcp.inet.fi)
[10:19:37] *** Quits: artok (~azo@mobile-access-b04849-185.dhcp.inet.fi) (Ping timeout: 240 seconds)
[10:23:58] *** Quits: daniel-k3 (~daniel-k@fsf/emeritus/daniel-k) (Remote host closed the connection)
[10:24:13] *** Joins: daniel-k3 (~daniel-k@fsf/emeritus/daniel-k)
[10:30:00] *** Quits: chodonne (~chodonne@ec2-3-18-56-136.us-east-2.compute.amazonaws.com) (Quit: ZNC - https://znc.in)
[10:30:40] *** Quits: daniel-k3 (~daniel-k@fsf/emeritus/daniel-k) (Read error: Connection reset by peer)
[10:30:42] *** Quits: zumba_addict (~zumba_add@2601:240:4500:8320:224:1dff:fec8:64f6) (Quit: Client closed)
[10:30:53] *** Joins: daniel-k3 (~daniel-k@fsf/emeritus/daniel-k)
[10:31:14] *** Joins: chodonne (~chodonne@ec2-3-18-56-136.us-east-2.compute.amazonaws.com)
[10:31:22] *** Joins: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de)
[10:33:11] *** Quits: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de) (Client Quit)
[10:33:37] *** Joins: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de)
[10:37:12] *** Quits: optiz0r (~quassel@lenore.sihnon.net) (Quit: http://quassel-irc.org - Chat comfortably. Anywhere.)
[10:40:25] *** Quits: bn_work (uid268505@id-268505.uxbridge.irccloud.com) (Quit: Connection closed for inactivity)
[10:40:27] *** Joins: ekathva (~ekathva@2001:999:51:be01:2c4a:6b25:b5d5:f2c9)
[10:41:02] *** Quits: ekathva (~ekathva@2001:999:51:be01:2c4a:6b25:b5d5:f2c9) (Max SendQ exceeded)
[10:41:23] *** Joins: ekathva (~ekathva@2001:999:51:be01:2c4a:6b25:b5d5:f2c9)
[10:42:28] *** Joins: OnkelTem (~OnkelTem@user/onkeltem)
[10:42:32] <OnkelTem> Hi
[10:42:42] <OnkelTem> I cannot get docker run on Kubuntu 20.04
[10:42:46] <OnkelTem> I get: dial unix /var/run/docker.sock: connect: permission denied
[10:43:00] <OnkelTem> I've already added my user to the docker group
[10:43:09] <OnkelTem> What am I assumed to do now?
[10:43:27] <OnkelTem> I don't to restart my system as I have a shitload of things running now
[10:43:30] <OnkelTem> don't want
[10:45:15] <daddy> `systemctl status docker` make sure it's running?
[10:45:25] <daddy> and make sure `groups` says that your session is actually in the docker group
[10:45:50] *** Quits: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de) (Quit: WeeChat 3.0)
[10:46:08] *** Joins: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de)
[10:46:15] <OnkelTem> daddy: well, I've added myself to the docker group but groups command doens't show that
[10:46:23] <OnkelTem> I restarted my terminal hoping it would help
[10:46:35] <daddy> i don't remember the exact way to fix it
[10:46:41] *** Joins: csm3105 (~csm3105@143.red-83-48-84.staticip.rima-tde.net)
[10:47:01] <daddy> maybe `sudo login <your_user>`
[10:48:18] *** Quits: CombatVet (~c4@user/combatvet) (Ping timeout: 276 seconds)
[10:48:53] *** Joins: CombatVet (~c4@user/combatvet)
[10:52:57] *** Quits: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de) (Quit: WeeChat 3.0)
[10:53:04] *** Joins: ExeciN (~ExeciN@user/nicexe)
[10:53:17] *** Joins: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de)
[10:53:20] *** Quits: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de) (Client Quit)
[10:54:18] *** Joins: Csm319_ (~csm3105@143.red-83-48-84.staticip.rima-tde.net)
[10:55:52] *** Quits: Exterminador (sid116151@user/pegasus) (*.net *.split)
[10:55:52] *** Quits: dmj` (sid72307@id-72307.hampstead.irccloud.com) (*.net *.split)
[10:55:52] *** Quits: michele (~eraser@user/michele) (*.net *.split)
[10:55:52] *** Quits: OPK (~OPK@user/opk) (*.net *.split)
[10:55:52] *** Quits: fercell (~ferr@185.65.50.97) (*.net *.split)
[10:55:52] *** Quits: ultima (~ultima@23.81.113.229) (*.net *.split)
[10:55:52] *** Quits: keypusher (keypusher@user/keypusher) (*.net *.split)
[10:55:52] *** Quits: justyb11 (~justyb@64.253.212.72) (*.net *.split)
[10:55:52] *** Quits: waldo323_ (~waldo323@d14-69-96-170.try.wideopenwest.com) (*.net *.split)
[10:55:52] *** Quits: n9nes (~n9nes@user/n9nes) (*.net *.split)
[10:55:52] *** Quits: mossman93 (~quassel@user/mossman93) (*.net *.split)
[10:55:52] *** Quits: pfeilmann (~pfeilmann@c3po.mahr.pw) (*.net *.split)
[10:55:52] *** Quits: ajfriesen70 (~ajfriesen@cable-78-35-98-50.nc.de) (*.net *.split)
[10:55:52] *** Quits: Tach (~Tach@user/tach) (*.net *.split)
[10:55:52] *** Quits: denningsrogue (~denningsr@98.97.131.238) (*.net *.split)
[10:55:52] *** Quits: stutz (~stutz@user/stutz) (*.net *.split)
[10:55:52] *** Quits: TheFatherMind (~TheFather@user/thefathermind) (*.net *.split)
[10:55:52] *** Quits: TheCoffeMaker (~TheCoffeM@user/thecoffemaker) (*.net *.split)
[10:55:52] *** Quits: Keridos (~Keridos@ironhide.de) (*.net *.split)
[10:55:52] *** Quits: Tabmow (~tabmow@user/tabmow) (*.net *.split)
[10:55:52] *** Quits: Leonarbro (~Leonet@user/leonarbro) (*.net *.split)
[10:55:52] *** Quits: infernix (~nix@spirit.infernix.net) (*.net *.split)
[10:55:52] *** Quits: axisys (~axisys@ec2-52-207-123-244.compute-1.amazonaws.com) (*.net *.split)
[10:55:52] *** Quits: samuelbernardo (~samuelber@nata01.lip.pt) (*.net *.split)
[10:55:52] *** Quits: Nnnavd (~Nnavd@ec2-34-220-224-214.us-west-2.compute.amazonaws.com) (*.net *.split)
[10:55:52] *** Quits: Joel (~jjshoe@user/joel) (*.net *.split)
[10:55:52] *** Quits: [diablo] (~diablo]@user/diablo/x-9068044) (*.net *.split)
[10:55:52] *** Quits: sebastianos (~sebastian@user/sebastianos) (*.net *.split)
[10:55:52] *** Quits: PaulFranz (~pfranz@c-73-187-178-34.hsd1.pa.comcast.net) (*.net *.split)
[10:55:52] *** Quits: esotericnonsense (~esotericn@static.116.206.47.78.clients.your-server.de) (*.net *.split)
[10:55:52] *** Quits: mavhq (~quassel@mapp-14-b2-v4wan-161519-cust401.vm15.cable.virginm.net) (*.net *.split)
[10:55:52] *** Quits: dskull (~dskull@user/dskull) (*.net *.split)
[10:55:52] *** Quits: martums5 (~martums@user/martums) (*.net *.split)
[10:55:52] *** Quits: adhawkins (~adhawkins@user/adhawkins) (*.net *.split)
[10:55:52] *** Quits: Aavar (aavar@111.92-221-61.customer.lyse.net) (*.net *.split)
[10:55:52] *** Quits: justGhost (~justache@user/justache) (*.net *.split)
[10:55:52] *** Quits: zuQe8 (~zuQe8@cpc105060-sgyl40-2-0-cust136.18-2.cable.virginm.net) (*.net *.split)
[10:55:52] *** Quits: dabbill (~dabbill@174.31.247.40) (*.net *.split)
[10:55:52] *** Quits: Forkk (~forkk@li926-228.members.linode.com) (*.net *.split)
[10:55:52] *** Quits: L0j1k (~L0j1k@user/l0j1k) (*.net *.split)
[10:55:52] *** Quits: dodo (~dodo@user/dodo) (*.net *.split)
[10:55:52] *** Quits: coc0nut (~coc0nut@user/coc0nut) (*.net *.split)
[10:55:52] *** Quits: philivey9426 (~polarizin@188.166.72.81) (*.net *.split)
[10:55:52] *** Quits: cryocaustik7 (~cryocaust@user/cryocaustik) (*.net *.split)
[10:55:52] *** Quits: greatgatsby__ (~greatgats@bras-base-toroon0411w-grc-52-142-114-106-7.dsl.bell.ca) (*.net *.split)
[10:55:52] *** Quits: programmerq (~programme@user/programmerq) (*.net *.split)
[10:55:52] *** Quits: dino- (~dino@user/din0) (*.net *.split)
[10:55:52] *** Quits: yamchah2 (~yamchah2@user/yamchah2) (*.net *.split)
[10:55:52] *** Quits: jkovac1 (~jkovac1@user/jkovac1) (*.net *.split)
[10:55:52] *** Quits: simplicity (~yti@user/simplicity) (*.net *.split)
[10:55:52] *** Quits: setesat (~setesat@94.4.156.220) (*.net *.split)
[10:55:52] *** Quits: z8z (~x@ac255238.ppp.asahi-net.or.jp) (*.net *.split)
[10:55:52] *** Quits: dlam (~dlam@dlam.me) (*.net *.split)
[10:55:52] *** Quits: NOTevil (~notevil@user/notevil) (*.net *.split)
[10:55:52] *** Quits: compuguy (~ahall@user/compuguy) (*.net *.split)
[10:55:52] *** Quits: LordKalma (~LordKalma@server.ruilvo.com) (*.net *.split)
[10:55:52] *** Quits: DefiantN (~DefiantN@user/defiantn) (*.net *.split)
[10:55:52] *** Quits: Bossi (~quassel@p548379ef.dip0.t-ipconnect.de) (*.net *.split)
[10:55:52] *** Quits: dox (~dox@dox.la) (*.net *.split)
[10:55:52] *** Quits: lazywalker (~lazywalke@user/lazywalker) (*.net *.split)
[10:55:52] *** Quits: opotin (~opotin@gyros.collabora.co.uk) (*.net *.split)
[10:55:52] *** Quits: vogelfrei (vogelfrei@user/vogelfrei) (*.net *.split)
[10:55:53] *** Quits: archpc (~archpc@user/archpc) (*.net *.split)
[10:55:53] *** Quits: flynn (~mcbloch@user/flynn) (*.net *.split)
[10:56:01] *** Joins: rsx (~dummy@ppp-188-174-147-214.dynamic.mnet-online.de)
[10:57:35] *** Quits: csm3105 (~csm3105@143.red-83-48-84.staticip.rima-tde.net) (Quit: Leaving)
[10:58:06] *** Joins: michele (~eraser@user/michele)
[10:58:06] *** Joins: OPK (~OPK@user/opk)
[10:58:06] *** Joins: fercell (~ferr@185.65.50.97)
[10:58:06] *** Joins: ultima (~ultima@23.81.113.229)
[10:58:06] *** Joins: keypusher (keypusher@user/keypusher)
[10:58:06] *** Joins: justyb11 (~justyb@64.253.212.72)
[10:58:06] *** Joins: waldo323_ (~waldo323@d14-69-96-170.try.wideopenwest.com)
[10:58:06] *** Joins: n9nes (~n9nes@user/n9nes)
[10:58:06] *** Joins: mossman93 (~quassel@user/mossman93)
[10:58:06] *** Joins: pfeilmann (~pfeilmann@c3po.mahr.pw)
[10:58:06] *** Joins: ajfriesen70 (~ajfriesen@cable-78-35-98-50.nc.de)
[10:58:06] *** Joins: Tach (~Tach@user/tach)
[10:58:06] *** Joins: denningsrogue (~denningsr@98.97.131.238)
[10:58:06] *** Joins: stutz (~stutz@user/stutz)
[10:58:06] *** Joins: TheFatherMind (~TheFather@user/thefathermind)
[10:58:06] *** Joins: TheCoffeMaker (~TheCoffeM@user/thecoffemaker)
[10:58:06] *** Joins: Keridos (~Keridos@ironhide.de)
[10:58:06] *** Joins: Tabmow (~tabmow@user/tabmow)
[10:58:06] *** Joins: Leonarbro (~Leonet@user/leonarbro)
[10:58:06] *** Joins: infernix (~nix@spirit.infernix.net)
[10:58:06] *** Joins: axisys (~axisys@ec2-52-207-123-244.compute-1.amazonaws.com)
[10:58:06] *** Joins: samuelbernardo (~samuelber@nata01.lip.pt)
[10:58:06] *** Joins: Nnnavd (~Nnavd@ec2-34-220-224-214.us-west-2.compute.amazonaws.com)
[10:58:06] *** Joins: Joel (~jjshoe@user/joel)
[10:58:06] *** Joins: [diablo] (~diablo]@user/diablo/x-9068044)
[10:58:06] *** Joins: PaulFranz (~pfranz@c-73-187-178-34.hsd1.pa.comcast.net)
[10:58:06] *** Joins: esotericnonsense (~esotericn@static.116.206.47.78.clients.your-server.de)
[10:58:06] *** Joins: mavhq (~quassel@mapp-14-b2-v4wan-161519-cust401.vm15.cable.virginm.net)
[10:58:06] *** Joins: dskull (~dskull@user/dskull)
[10:58:06] *** Joins: martums5 (~martums@user/martums)
[10:58:06] *** Joins: adhawkins (~adhawkins@user/adhawkins)
[10:58:06] *** Joins: Aavar (aavar@111.92-221-61.customer.lyse.net)
[10:58:06] *** Joins: justGhost (~justache@user/justache)
[10:58:06] *** Joins: zuQe8 (~zuQe8@cpc105060-sgyl40-2-0-cust136.18-2.cable.virginm.net)
[10:58:06] *** Joins: dabbill (~dabbill@174.31.247.40)
[10:58:06] *** Joins: Forkk (~forkk@li926-228.members.linode.com)
[10:58:06] *** Joins: L0j1k (~L0j1k@user/l0j1k)
[10:58:06] *** Joins: dodo (~dodo@user/dodo)
[10:58:06] *** Joins: coc0nut (~coc0nut@user/coc0nut)
[10:58:06] *** Joins: philivey9426 (~polarizin@188.166.72.81)
[10:58:06] *** Joins: cryocaustik7 (~cryocaust@user/cryocaustik)
[10:58:06] *** Joins: greatgatsby__ (~greatgats@bras-base-toroon0411w-grc-52-142-114-106-7.dsl.bell.ca)
[10:58:06] *** Joins: programmerq (~programme@user/programmerq)
[10:58:06] *** Joins: dino- (~dino@user/din0)
[10:58:06] *** Joins: yamchah2 (~yamchah2@user/yamchah2)
[10:58:06] *** Joins: jkovac1 (~jkovac1@user/jkovac1)
[10:58:06] *** erbium.libera.chat sets mode: +oo L0j1k programmerq
[10:58:06] *** Joins: dox (~dox@dox.la)
[10:58:06] *** Joins: simplicity (~yti@user/simplicity)
[10:58:06] *** Joins: setesat (~setesat@94.4.156.220)
[10:58:06] *** Joins: z8z (~x@ac255238.ppp.asahi-net.or.jp)
[10:58:06] *** Joins: dlam (~dlam@dlam.me)
[10:58:06] *** Joins: NOTevil (~notevil@user/notevil)
[10:58:06] *** Joins: compuguy (~ahall@user/compuguy)
[10:58:06] *** Joins: LordKalma (~LordKalma@server.ruilvo.com)
[10:58:06] *** Joins: DefiantN (~DefiantN@user/defiantn)
[10:58:06] *** Joins: Bossi (~quassel@p548379ef.dip0.t-ipconnect.de)
[10:58:06] *** Joins: lazywalker (~lazywalke@user/lazywalker)
[10:58:06] *** Joins: opotin (~opotin@gyros.collabora.co.uk)
[10:58:06] *** Joins: vogelfrei (vogelfrei@user/vogelfrei)
[10:58:06] *** Joins: archpc (~archpc@user/archpc)
[10:58:06] *** Joins: flynn (~mcbloch@user/flynn)
[10:58:06] *** Joins: dmj` (sid72307@id-72307.hampstead.irccloud.com)
[10:58:06] *** Joins: Exterminador (sid116151@user/pegasus)
[10:58:39] *** Quits: michele (~eraser@user/michele) (Max SendQ exceeded)
[10:58:47] *** Joins: lithium (~lithium@user/lithium)
[10:59:11] *** Joins: michele (~eraser@user/michele)
[10:59:11] *** Quits: ekathva (~ekathva@2001:999:51:be01:2c4a:6b25:b5d5:f2c9) (Ping timeout: 256 seconds)
[11:00:11] *** Quits: Csm319_ (~csm3105@143.red-83-48-84.staticip.rima-tde.net) (Quit: Leaving)
[11:00:18] *** Joins: iomari891 (~iomari891@105.112.138.38)
[11:00:27] *** Quits: Exterminador (sid116151@user/pegasus) (Ping timeout: 264 seconds)
[11:02:03] *** Joins: Exterminador (sid116151@user/pegasus)
[11:04:43] *** Joins: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de)
[11:06:56] *** Quits: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de) (Client Quit)
[11:07:04] *** arash- is now known as arash
[11:08:21] *** Joins: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de)
[11:09:18] *** Quits: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de) (Client Quit)
[11:09:45] *** Joins: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de)
[11:13:12] *** Quits: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de) (Client Quit)
[11:13:35] *** Joins: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de)
[11:17:38] *** Quits: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de) (Client Quit)
[11:18:03] *** Joins: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de)
[11:18:21] *** Quits: jkwnki (~jkwnki@p2e5796b1.dip0.t-ipconnect.de) (Client Quit)
[11:22:12] *** Joins: fedenix (~fedenix@gateway/tor-sasl/fedenix)
[11:25:43] *** Quits: dskull (~dskull@user/dskull) (Ping timeout: 256 seconds)
[11:26:37] *** Quits: foul_owl (~kerry@94.140.8.105) (Ping timeout: 256 seconds)
[11:29:39] *** Joins: dskull (~dskull@user/dskull)
[11:29:59] *** Joins: artok (~azo@mobile-access-b04849-185.dhcp.inet.fi)
[11:30:34] *** Joins: jkwnki (~jkwnki@p4fedb869.dip0.t-ipconnect.de)
[11:33:19] *** Quits: dskull (~dskull@user/dskull) (Client Quit)
[11:38:33] *** Joins: itsalexjones (~itsalexjo@82.4.99.241)
[11:40:49] *** Joins: standardrat (~standardr@41.170.9.59)
[11:40:57] *** Quits: nickdiazswag209 (~bjpenn_@98.42.87.100) (Ping timeout: 240 seconds)
[11:41:56] *** Joins: foul_owl (~kerry@94.140.8.107)
[11:44:03] *** Joins: cotko (~cotko@188-230-251-153.dynamic.t-2.net)
[11:58:22] *** Joins: nickdiazswag209 (~bjpenn_@98.42.87.100)
[12:02:31] *** Joins: vidbina (~vid@dynamic-077-013-191-232.77.13.pool.telefonica.de)
[12:07:25] *** Quits: vidbina (~vid@dynamic-077-013-191-232.77.13.pool.telefonica.de) (Ping timeout: 256 seconds)
[12:09:39] *** Quits: Icedream (~icedream@hzn-b.serverkomplex.de) (Quit: A lol made me boom.)
[12:10:47] <OnkelTem> daddy: thanks! it was that issue really - with groups
[12:11:07] <OnkelTem> in my case it was enough to relogin, but for that I had to close all the apps ;(
[12:11:32] <OnkelTem> linux... which don't need to restart, yeah of course
[12:11:52] <OnkelTem> in fact, I haven't restarted it 
[12:13:22] *** Quits: TheSilentLink (~TheSilent@user/thesilentlink) (Ping timeout: 250 seconds)
[12:15:34] *** Joins: TheSilentLink (~TheSilent@user/thesilentlink)
[12:17:12] *** Joins: luckiswithme (~luckiswit@2001:8004:20e0:2de0:989d:a2a0:a02e:1c5e)
[12:17:18] *** Joins: dskull (~dskull@user/dskull)
[12:17:29] *** Joins: vidbina (~vid@dynamic-077-013-191-232.77.13.pool.telefonica.de)
[12:17:34] *** Joins: standardrat_ (~standardr@41.170.9.59)
[12:18:18] *** Quits: standardrat (~standardr@41.170.9.59) (Read error: Connection reset by peer)
[12:19:34] *** Quits: ss4 (~wootehfoo@user/wootehfoot) (Quit: Leaving)
[12:19:50] *** Joins: wootehfoot (~wootehfoo@user/wootehfoot)
[12:28:13] *** Joins: Icedream (~icedream@hzn-b.serverkomplex.de)
[12:41:05] *** Quits: lewisje (~lewisje@72.49.207.113) (Quit: Leaving)
[12:57:03] *** Quits: vidbina (~vid@dynamic-077-013-191-232.77.13.pool.telefonica.de) (Ping timeout: 256 seconds)
[13:03:37] *** Quits: luckiswithme (~luckiswit@2001:8004:20e0:2de0:989d:a2a0:a02e:1c5e) (Ping timeout: 240 seconds)
[13:05:19] *** Joins: denningsrogue1 (~denningsr@98.97.131.238)
[13:07:09] *** Quits: denningsrogue (~denningsr@98.97.131.238) (Ping timeout: 256 seconds)
[13:07:09] *** denningsrogue1 is now known as denningsrogue
[13:09:37] *** Quits: jkwnki (~jkwnki@p4fedb869.dip0.t-ipconnect.de) (Ping timeout: 240 seconds)
[13:14:19] *** Joins: lowcrash (~admin@84-255-205-230.static.t-2.net)
[13:24:40] *** Joins: ivii (~ivan@user/ivii)
[13:33:26] *** Quits: ada_ (uid242135@user/ada/x-9065485) (Quit: Connection closed for inactivity)
[13:39:47] *** Joins: Rohambili (uid528665@id-528665.ilkley.irccloud.com)
[13:40:41] *** Quits: atrigent (~atrigent@c-73-69-68-26.hsd1.ma.comcast.net) (Ping timeout: 256 seconds)
[13:42:49] *** Joins: atrigent (~atrigent@c-73-69-68-26.hsd1.ma.comcast.net)
[13:51:56] *** Joins: gproto23 (~gproto23@user/gproto23)
[14:20:44] *** Joins: standardrat (~standardr@41.170.9.59)
[14:22:14] *** Quits: standardrat_ (~standardr@41.170.9.59) (Read error: Connection reset by peer)
[14:26:58] *** Joins: imp (~imp@179-191-215-167.static.sumicity.net.br)
[14:33:05] *** Joins: jazzy2 (~jaziz@user/jaziz)
[14:35:42] *** Joins: ekathva (~ekathva@2001:999:51:be01:2c4a:6b25:b5d5:f2c9)
[14:36:47] *** Quits: jazzy (~jaziz@user/jaziz) (Ping timeout: 256 seconds)
[15:02:54] *** Quits: nobiz (~nobiz@user/nobiz) (Quit: The Lounge - https://thelounge.chat)
[15:03:34] *** Joins: nobiz (~nobiz@user/nobiz)
[15:06:41] *** Joins: vidbina (~vid@2a02:3032:1:80a6:6924:42b8:c2cf:9ac5)
[15:25:58] *** Joins: jaggz (~jaggz@user/jaggz)
[15:27:28] <jaggz> this mozilla deepspeech project provides a docker template
[15:27:29] <jaggz> https://github.com/mozilla/DeepSpeech/blob/master/Dockerfile.build.tmpl
[15:28:36] <jaggz> after it creates the Dockerfile.build file (a couple sed operations to prepare it), I'm not sure I know how to run it.
[15:28:38] <jaggz> https://deepspeech.readthedocs.io/en/r0.9/TRAINING.html#basic-dockerfile-for-training
[15:28:55] <jaggz> I went ahead and did "docker build -f Dockerfile.train docker/"
[15:29:56] <jaggz> (figuring something goes into the docker/ dir.. but it's empty).  I do see "DeepSpeech" files deep within /var/lib/docker
[15:33:26] <tabakhase> jaggz with a "-t" on that build to create an actual image output
[15:33:55] <jaggz> it built a bunch of stuff but docker container ls doesn't list anything.  docker image ls shows a couple things from a month ago, and an unnamed one from an hour ago (which I guess is it)
[15:34:00] <tabakhase> from that "image" you then use "docker run" or there like to "make a container" and run the thing
[15:34:01] <jaggz> REPOSITORY              TAG              IMAGE ID       CREATED             SIZE
[15:34:02] <jaggz> <none>                  <none>           9037572d8ce4   About an hour ago   4.77GB
[15:34:06] <jaggz> tabakhase, ahh
[15:35:42] <jaggz> tabakhase, docker build --help shows: -t, --tag list Name and optionally a tag in the 'name:tag' format   --target string Set the target build stage to build.
[15:36:20] <tabakhase> -t / --tag yep ((this will replace that "<none>" from your images LS then :)
[15:36:33] <jaggz> Successfully built 9037572d8ce4
[15:36:33] <jaggz> Successfully tagged ddeepspeech:latest
[15:36:35] <jaggz> fast too :)
[15:36:46] <tabakhase> cached build steps are <3 :D
